Central,Abura Asebu Kwamankese,ABAKRAMPA EAST,COMM.NUR. OKWAADUBRONMU
Central,Abura Asebu Kwamankese,ABAKRAMPA WEST,COMM.CENTER ABAKRAMPA
Central,Abura Asebu Kwamankese,ABANANYIM,CPB NR EFUA KAEDABIS HS MOREE (A)
Central,Abura Asebu Kwamankese,ABOASE/OBOHEN,CATH. CHAPEL ABOASE
Central,Abura Asebu Kwamankese,AKROFUL ASEBU,CATH .PRI. SCH. AKROFUL
Central,Abura Asebu Kwamankese,AMOSIMA,D/A J H S AMOSIMA
Central,Abura Asebu Kwamankese,APEWOSIKA,METH. PRI. SCH. APEWOSIKA
Central,Abura Asebu Kwamankese,ASEBU AMANTSINDO,D/A PRI.SCH.ASEBU
Central,Abura Asebu Kwamankese,ASUANTSI,CATH.CHAPEL ASUANTSI
Central,Abura Asebu Kwamankese,AYELDU,CATH.J H S AYELDU
Central,Abura Asebu Kwamankese,BATANYA,D/A PRI.SCH. BATANYA
Central,Abura Asebu Kwamankese,BENTSIR,METH.CHURCH MOREE (A)
Central,Abura Asebu Kwamankese,COUNCIL DANHO MOREE,ZION J H S BRAFOYAW (B)
Central,Abura Asebu Kwamankese,EDUMFA,A M E ZION SCH.EDUMFA (A)
Central,Abura Asebu Kwamankese,GYABANKROM,D/C J H S GYANBANKROM
Central,Abura Asebu Kwamankese,KORADO,METH. PRI. SCH. KURADO
Central,Abura Asebu Kwamankese,KOTUKOTUE,APOSTOLIC CHURCH KOTUKOTUE
Central,Abura Asebu Kwamankese,KWADOEGYA,D/A PRI. SCH. KWADOEGYA
Central,Abura Asebu Kwamankese,KWAMAN,METH. J H S KWAMAN
Central,Abura Asebu Kwamankese,MPESIDUAZE,METH. PRI. SCH. MPESIDUAZE
Central,Abura Asebu Kwamankese,NEW EBU,METH.PRIM.SCH.NEW EBU
Central,Abura Asebu Kwamankese,NYAMEDOM,SCM COCOA SHED NYAMEDOM
Central,Abura Asebu Kwamankese,NYANFUEKU EKROFUL,CATH.PRI.SCH.NYANFUEKU EKROFUL
Central,Abura Asebu Kwamankese,OBRONKYEW,CATH. PRI. SCH. ABURADUNKWA
Central,Abura Asebu Kwamankese,ODONASE,CATH. CHAPEL NEW ODONASE
Central,Abura Asebu Kwamankese,OLD COURT HOUSE MOREE,D/A J H S MOREE
Central,Abura Asebu Kwamankese,OLD EBU,D/A PRI. OLD EBU
Central,Abura Asebu Kwamankese,OMANDO MOREE,CPB EGUADADAWMU
Central,Abura Asebu Kwamankese,PAPAGYA,D/C PRI.SCH.PAPAGYA
Central,Abura Asebu Kwamankese,TUAKWA,D/C PRI.SCH.ABURA TUAKWA
Central,Agona East,AHOROSO/ODUMASE,MASTER AMUSA SCH. AGONA KWANYAKU
Central,Agona East,AMANFUL NO.1/ MANSOFO,"SCMB COCOA SHED, AMANFUL NO.1"
Central,Agona East,ASAFO,THE PALACE AGONA ASAFO
Central,Agona East,BONTRASE,D/C JSS AKRABONG
Central,Agona East,BROFOYEDUR/ADWENPAYE,PRESBY PRIMARY SCH. AGONA NSABA
Central,Agona East,DUABONE,"SCMB COCOA SHED, DUABONE"
Central,Agona East,DUATU,ADC PRIM SCH. DUATU
Central,Agona East,FANTE BAWJIASE,"SCMB COCOA SHED, FANTE BAWJIASE"
Central,Agona East,FAWOMANYE,D/C PRIM SCH. FAWOMANYE
Central,Agona East,KOTOKOLI/ KWANSAKROM,ADC PRIM SCH. KWANSAKROM (A)
Central,Agona East,MANKRONG JUNCTION,SCMB COCOA SHED MANKRONG JUNCTION
Central,Agona East,MANKRONG/ AKWAKWAA,SCMB COCOA SHED MANKRONG
Central,Agona East,NAMANWORA,SCMB COCOA SHED NAMANWORA
Central,Agona East,NINTA/ OFOASE,"SCMB COCOA SHED, NINTA"
Central,Agona East,NKUBEASE,ADC ‘B’ JSS AGONA DUAKWA
Central,Agona East,OFOASE/ ZONGO,METH. PRIM. SCH. AGONA KWANYAKU
Central,Agona East,SALEM,POST OFFICE AGONA NSABA
Central,Agona East,SETH OKAI,ADA PRIMARY SCH. SETH OKAI
Central,Agona East,TAWORA,"ADC PRIMARY, NANTIFA"
Central,Agona East,ZONGO/ ANKOBEA,SCMB COCOA SHED NO.1 JUNCTION DUAKWA
Central,Agona West,ABODOM ANAAFO/ADANSI,ANGLICAN PRIM ABODOM
Central,Agona West,ABODOM ETSIFI,MDCC ABODOM
Central,Agona West,ABORA,PALACE NYAKROM
Central,Agona West,AHOMADONKO,COCOA SHED ANOMADONKO
Central,Agona West,ANKYEASE,FARMERS COUNCIL BUILDING SWEDRU
Central,Agona West,APAA/OKURODO,ANGLICAN CHURCH NYAKROM
Central,Agona West,BIBIANIHA,CIRCUIT COURT SWEDRU (A)
Central,Agona West,DWENHO,AME ZION CHURCH SWEDRU
Central,Agona West,EDUKROM,COCOA SHED EDUKROM
Central,Agona West,KUKURANTUMI,COCOA SHED KUKURANTUMI
Central,Agona West,KWAMAN,CPB KWAMAN
Central,Agona West,LOWER BOBIKUMA,COCOA SHED LOWER BOBIKUMA
Central,Agona West,MAHODWE,PALACE MAHODWE SWEDRU
Central,Agona West,NANA ADASEMASE,PRESBY PRIM SCH NYAKROM
Central,Agona West,NKUBEN/TARPROW,HAPPY HOME SCH SWEDRU
Central,Agona West,NKUM,CATH. PRIM. NKUM
Central,Agona West,NSAWAM/MANTEMANKABI,TOWN HALL SWEDRU
Central,Agona West,NSUSOSOSO,SALV. ARMY PRIM SCH SWEDRU (A)
Central,Agona West,OLD ZONGO,MOSQUE OLD ZONGO SWEDRU
Central,Agona West,OTABILKROM,"ADA ‘A’ JHS OTABILKROM, SWEDRU"
Central,Agona West,OTSINKORANG,COCOA SHED OTSINKORANG
Central,Agona West,OWANE/DESUENYIM,CATH PRIM SCH SWEDRU
Central,Agona West,SABON ZONGO/NKUBEASE,PRESBY JHS ‘B’ SWEDRU
Central,Agona West,UPPER BOBIKUMA EAST,PRESBY CHURCH UPPER BOBIKUMA
Central,Agona West,UPPER BOBIKUMA WEST,COCOA SHED UPPER BOBIKUMA
Central,Agona West,WAWASE,ADA PRIM SCH WAWASE(A)
Central,Agona West,YABEM NORTH,CHRIST THE KING PREP SCH SWEDRU(A)
Central,Agona West,YABEM SOUTH,31STDWM SEWING CENTRE SWEDRU
Central,Agona West,YAREWA ZONGO,ISLAMIC SCH SWEDRU
Central,Agona West,ZONGO ODUMASE,MOSQUE NYAKROM
Central,Ajumako Enyan Esiam,ABEKA/BEWORA/EKUKROM,D/A PRY SCH. ABEKA
Central,Ajumako Enyan Esiam,AHENBRONMU AJUMAKO,CATHOLIC PRY SCH. AJUMAKO
Central,Ajumako Enyan Esiam,AHOMAKORAMBUA,D/A PRY SCH. FAWOMANYE
Central,Ajumako Enyan Esiam,AMPIA-AJUMAKO,D/A PRIM. AMPIA-AJUMAKO
Central,Ajumako Enyan Esiam,ANKUKROM,D/A PRIM. SCH. ANKUKROM
Central,Ajumako Enyan Esiam,ANYINASU,SCMB COCOA SHED ANYINASU
Central,Ajumako Enyan Esiam,ASEMPANAYE / SALEM,PRESBY JHS KOKOBEN
Central,Ajumako Enyan Esiam,ASSASAN,CATHOLIC PRIM. ASSASAN
Central,Ajumako Enyan Esiam,ATWEREBOANDA,D/A PRIM. SCH. ATWEREBOANDA
Central,Ajumako Enyan Esiam,BA / AMIA,METHODIST PRY SCH. BA
Central,Ajumako Enyan Esiam,BEKOSO / OBRAWOGUM,D/A PRY SCH. BEKOSO
Central,Ajumako Enyan Esiam,BROFO,OLD MARKET CENTRE ABAASA
Central,Ajumako Enyan Esiam,BROFOYEDUR/ BABINSO,D/A PRY SCH. BROFOYEDUR
Central,Ajumako Enyan Esiam,DENKYIRA NORTH,METHODIST CHURCH TWAFO ENYAN DENKYIRA
Central,Ajumako Enyan Esiam,DENKYIRA SOUTH,D/A PRY SCH. ENYAN DENKYIRA
Central,Ajumako Enyan Esiam,DWENASE / ODUMASE,METHODIST PRY SCH. BISEASE
Central,Ajumako Enyan Esiam,EKUTUASE AJUMAKO,CATHOLIC CHURCH AJUMAKO
Central,Ajumako Enyan Esiam,EKWAMASE,METHODIST PRY SCH. EKWAMASE
Central,Ajumako Enyan Esiam,ENTUMBIL LOWER,"CATHOLIC CHURCH, ENTUMBIL"
Central,Ajumako Enyan Esiam,ENTUMBIL UPPER,CATHOLIC JHS ENTUMBIL
Central,Ajumako Enyan Esiam,ENYAN APAA,COMMUNITY CENTRE ENYAN APAA
Central,Ajumako Enyan Esiam,ENYANMAIM,AHMADDIYA SCHOOL ENYANMAIM
Central,Ajumako Enyan Esiam,ESHIEM / TWIEKUKROM,METHODIST JHS MANDO
Central,Ajumako Enyan Esiam,ESHIEM,METHODIST CHURCH ESHIEM
Central,Ajumako Enyan Esiam,ESIAM NKODWO,AHMADIYA SCH. ESIAM
Central,Ajumako Enyan Esiam,ESSAMAN,METH. PRIM. SCH. ESSAMAN
Central,Ajumako Enyan Esiam,ETSIFI BISEASE,CPB SASAOUDO BISEASE
Central,Ajumako Enyan Esiam,FAWOMANYE,METHODIST JHS ETSI FAWOMANYE
Central,Ajumako Enyan Esiam,KAWANOPAADO KOKOBEN,PRESBY PRY SCH. KOKOBEN
Central,Ajumako Enyan Esiam,KROMAIM,METHODIST CHURCH KROMAIM
Central,Ajumako Enyan Esiam,KWANYARKO,D/A PRY SCH. KWANYARKO
Central,Ajumako Enyan Esiam,MANDO TAYIDO,METHODIST PRY SCH. MANDO
Central,Ajumako Enyan Esiam,NKODWO,COMMUNITY CENTRE NKODWO
Central,Ajumako Enyan Esiam,OBONTSER,COMMUNITY CENTRE OBONTSER
Central,Ajumako Enyan Esiam,OCHISO NORTH,AMALGAMATED JHS OCHISO
Central,Ajumako Enyan Esiam,OCHISO SOUTH,CATHOLIC PRY SCH. OCHISO 'A'
Central,Ajumako Enyan Esiam,ODUMABENA,CATHOLIC PRY SCH. BISEASE
Central,Ajumako Enyan Esiam,ODUMASE / BANTOMA,METHODIST CHURCH BANTOMA
Central,Ajumako Enyan Esiam,ONWANE,COMMUNITY CENTRE ONWANE
Central,Ajumako Enyan Esiam,ONYATSIADZE,CATHOLIC JHS BISEASE
Central,Ajumako Enyan Esiam,OPANTSIL,POST OFFICE ABAASA
Central,Ajumako Enyan Esiam,OPEPEASE,METHODIST CHURCH KWESI GYAN NO. 1
Central,Ajumako Enyan Esiam,OSEDZI,METHODIST JHS OSEDZI
Central,Ajumako Enyan Esiam,OSENASE / BANTOMA,ANGLICAN PRY SCH. BISEASE
Central,Ajumako Enyan Esiam,SONKWAA,D/A PRIM. SCH. SUNKWAA
Central,Ajumako Enyan Esiam,TECHIMAN,CATHOLIC JHS TECHIMAN
Central,Ajumako Enyan Esiam,TWAFO,SCMB COCOA SHED ESIAM
Central,Asikuma Odoben Brakwa,ABRODZEASE/ WURAFUM,METERNITY CLINIC BRAKWA
Central,Asikuma Odoben Brakwa,AFOFOSU,PRESBY PRIM SCH AFOFOSU
Central,Asikuma Odoben Brakwa,AHENBRONMU/ ESIWENIM,AHMD. JHS SCH. BEDUM
Central,Asikuma Odoben Brakwa,AKONFODZI MBRAA,CATH GIRLS PRIM SCH
Central,Asikuma Odoben Brakwa,AMANFOPONG,METH. PRY. SCH. AMANFOPONG
Central,Asikuma Odoben Brakwa,AMOANDA,CATH. PRY SCH. AMOANDA
Central,Asikuma Odoben Brakwa,AMPABAM/ BONDAKROM,PRESBY PRIM SCH BRAKWAH
Central,Asikuma Odoben Brakwa,ANAAFO/ZONGO,SCMB SHED ODOBEN
Central,Asikuma Odoben Brakwa,ANKOBEA,METH PRIM SCH BRAKWA (A)
Central,Asikuma Odoben Brakwa,ANWIAM,D/C PRY SCH. AWUHIM
Central,Asikuma Odoben Brakwa,APAJA-AHENEMA,PRESBY PRIM SCH ASIKUMA
Central,Asikuma Odoben Brakwa,APIMANIM/ ABROMAIN,CATH. JHS BEDUM
Central,Asikuma Odoben Brakwa,ASENTEM,METH. PRY SCH. ASENTEM
Central,Asikuma Odoben Brakwa,AYIPEY,CATH. PRY. SCH. AYIPEY
Central,Asikuma Odoben Brakwa,BARKO/ ABUAKUWA,D/A PRY SCH. BAAKO
Central,Asikuma Odoben Brakwa,BENIN ANAAFO,CATH. PRY SCH. BENIN
Central,Asikuma Odoben Brakwa,BENIN KOKWADO,CATH. JHS. BENIN
Central,Asikuma Odoben Brakwa,EKUMFI,METH PRIM SCH ASIKUMA (A)
Central,Asikuma Odoben Brakwa,FOSUANSA,CATH. PRY. FOSUANSA
Central,Asikuma Odoben Brakwa,JAMERA,METH. JHS JAMERA (A)
Central,Asikuma Odoben Brakwa,KOKOSO,CATH. PRY. SCH. KOKOSO
Central,Asikuma Odoben Brakwa,KUNTANASE,CATH. PRY. SCH. KUNTANASE (A)
Central,Asikuma Odoben Brakwa,KWANAN/ OBOSOMASE,D/A PRY SCH. KWANAN
Central,Asikuma Odoben Brakwa,MMOUM/ NEWTOWN,CATH. J.H.S ODOBEN
Central,Asikuma Odoben Brakwa,MPANTOASE/ KOKOADO,METH PRIM SCH ODOBEN
Central,Asikuma Odoben Brakwa,NANKESE,D/A PRIM SCH NANKESE
Central,Asikuma Odoben Brakwa,NKWANTA,CPB CHIEF PALACE ENYINABREM
Central,Asikuma Odoben Brakwa,NWOMASO,METH. JHS NWOMASO
Central,Asikuma Odoben Brakwa,OHENEBONOSO/ OTSEMAFOFKROM,SCMB SHED OHENEBROSO
Central,Asikuma Odoben Brakwa,SUPONSO/ SOWUTUOM,D/A PRY SCH. SUPENSO
Central,Asikuma Odoben Brakwa,WASABIAMPA/ ATTU-DAWDA,D/A PRY SCH. WASABIAMPA
Central,Assin North,ABESEWA,POLICE STATION. FOSO (A)
Central,Assin North,ACHIANO,COCOA SHED. ACHIANO
Central,Assin North,AFFUTUAKWA,D/C PRIM SCH. RAILWAY STATION FOSO (A)
Central,Assin North,AKONFODI,D/A PRIM SCHOOL (1). AKONFODI
Central,Assin North,AKROFUOM/ TECHIMAN,METH. PRIM SCHOOL. FOSO
Central,Assin North,AKROPONG,PRESBY PRIM SCHOOL. AKROPONG
Central,Assin North,ANHWEASU,D/A PRIM SCHOOL(1) ANHWEASU
Central,Assin North,ASAMANG,D/A PRIM SCHOOL. ASAMANG
Central,Assin North,ASEMPANAYE/ DANSAME,D/C PRIM SCHOOL. DANSAME
Central,Assin North,ATONSU,D/C PRIM SCHOOL. ATONSU (A)
Central,Assin North,AWISEM/ OBRAYEKO,D/A PRIM SCHOOL. AWISEM
Central,Assin North,AWORABO/ ASIBRIM,D/A PRIM SCHOOL. AWORABO
Central,Assin North,BASOFI NINGO/ GANGAN,D/A PRIM SCHOOL. BASOFI NINGO
Central,Assin North,BEDIADUA,D/A PRIM SCHOOL. BEDIADUA
Central,Assin North,BREKU/ BRASIAKO,D/A JSS. BREKU (A)
Central,Assin North,DADIESOABA,D/A PRIM SCHOOL. BREKU
Central,Assin North,DANTWE,BAMBOO FACTORY. FOSO (A)
Central,Assin North,DOMINASE/ NDUASO,METH PRIM SCHOOL(1) BREKU
Central,Assin North,DOMPIM/ PUMPSIDE,METH PRIM SCHOOL. DOMPIM (A)
Central,Assin North,DWAABRONOSO,CENTENARY HALL. FOSO
Central,Assin North,ENDWA,CATH PRIM SCHOOL. ENDWA (A)
Central,Assin North,GHANA CAMP/ ATINTAN,D/A PRIM SCHOOL. GHANA CAMP
Central,Assin North,JUASO,D/C PRIM SCHOOL(1). JUASO (A)
Central,Assin North,KUSHEA,D/C JSS. KUSHEA
Central,Assin North,NINKYISO,D/A PRIM SCHOOL. NINKYISO
Central,Assin North,NYANKOMASE/ BROFOYEDUR,METH. CHURCH. NYANKOMASE (A)
Central,Assin North,ODUMASE,D/A PRIM SCHOOL. ODUMASE
Central,Assin North,PRASO,D/C PRIM SCHOOL. PRASO
Central,Assin North,RAILWAY STATION/ FIRE SERVICE,FIRE SERVICE. FOSO (A)
Central,Assin North,SIENKYEM,D/A PRIM SCHOOL. SIENKYEM
Central,Assin North,TRAFO,OYESS FOSO (AKWAPIM)
Central,Assin North,WAWASE,D/A PRIM SCHOOL. AFENASE
Central,Assin North,WURAKESE,METH PRIM SCHOOL. WURAKESE
Central,Assin South,ADADIENTAM,ADADIENTAM PRIM SCH
Central,Assin South,ADIEMBRA,D/A PRIM SCH. ADIEMBRA
Central,Assin South,ADUBIASE,D/A PRIM. ADUBIASE
Central,Assin South,AKROFUOM,D/A PRIM AKROFUM
Central,Assin South,AMOABENG,D/A PRIM SCH. AMOABENG
Central,Assin South,ANDOE,D/A PRIM “A” SCH ANDOE (A)
Central,Assin South,ANYINABRIM,CATH. PRIM AYINABRIM
Central,Assin South,APPIAKROM/ BEYEDEN,D/A PRIM APPIAKROM
Central,Assin South,ASAMANKESE,AHM. PRIM SCH ASAMANKESE
Central,Assin South,AWURO CAMP,D/A PRIM AWURO CAMP
Central,Assin South,BANKYEASE,D/A PRIM SCH BANKYEASE
Central,Assin South,BOSOMADWE,CATH. PRIM SCH. BOSOMADWE
Central,Assin South,DAWOMAKO/ BESEASE,D/A PRIM SCH BESEASE
Central,Assin South,HOMAHO,D/A PRIM HOMAHO
Central,Assin South,JAKAI,D/A PRIM SCH JAKAI
Central,Assin South,KRUWA,D/A PRIM SCH. KRUWA
Central,Assin South,MANSO,D/A JSS MANSO
Central,Assin South,N/AHENKRO,OLD COURT AHENKRO
Central,Assin South,NGRESI/ NKRAN,METH. CHURCH
Central,Assin South,NSUAEM/ DARMAN,MDCC NSUAEM
Central,Assin South,NSUTA,NSUTA SNR HIGH SCH
Central,Assin South,OCHISO,D/A JSS OCHISO
Central,Assin South,ONGWA,D/A PRIM SCH. ONGWA
Central,Assin South,SIBINSO,CATH. JSS SIBINSO
Central,Assin South,TUMFOKOR,D/A PRIM SCH TUMFOKOR
Central,Awutu Senya East,ADAM NANA,ADAM NANA CLINIC KASOA (A)
Central,Awutu Senya East,AKWELEY,ANGLICAN PRIM SCH AKWELEY (A)
Central,Awutu Senya East,AMERICAN TOWN,BISHOP MAC CALLA SCH KASOA (A)
Central,Awutu Senya East,IRON CITY-DOKUTSEKOPE,MEETING PLACE IRON CITY KASOA (A)
Central,Awutu Senya East,JOE MENDS-KPOMETEY,NEW APOSTOLIC CHURCH (A)
Central,Awutu Senya East,KAEMEBRE-DOWNTOWN,DATUS PREP SCH KASOA (A)
Central,Awutu Senya East,NEWTOWN,BANAT JHS NEWTOWN
Central,Awutu Senya East,ODUPONGKPEHE-ZONGO,DA PRIM SCH ODUPONGKPEHE (A)
Central,Awutu Senya East,OFAAKOR,DA PRIM SCH OFAAKOR (A)
Central,Awutu Senya East,OPEIKUMA-KRISPOL CITY,PSALMS OF VICTORY ACADEMY (A)
Central,Awutu Senya East,OTAMENS,MARVELOUS INT SCH (A)
Central,Awutu Senya East,WALANTU-CP TOP HILL,POLICE STA ODUPONGKPEHE (A)
Central,Awutu Senya East,WINDY HILL-BIAKOYE,LITTLE ROCK PREP SCH KASOA (A)
Central,Awutu Senya,ABERFUL-SAMSAMSO,DA PRIM SCH ABERFUL
Central,Awutu Senya,ADAWUKWAA-OSAE KRODUA,CATH PRIM SCH ADAWUKWAA
Central,Awutu Senya,ALATA - EGYAA,METH CHURCH EGYAA SENYA
Central,Awutu Senya,ANOMANSAH,FORT GOOD HOPE ANOMANSAH
Central,Awutu Senya,AWUTU-MANKESSIM,CATH PRIM SCH AWUTU-MANKESSIM (A)
Central,Awutu Senya,AWUTU,DURBAR GROUNDS TAYANO AWUTU (A)
Central,Awutu Senya,AYENSUAKO,CATH PRIM SCH AYENSUAKO
Central,Awutu Senya,BAWJIASE CENTRAL,DA PRIM SCH BAWJIASE
Central,Awutu Senya,BAWJIASE NEWTOWN,DA JHS ‘A’ BAWJIASE (A)
Central,Awutu Senya,BAWJIASE-ZONGO,SDA PRIM SCH BAWJIASE (A)
Central,Awutu Senya,FIANKO,METH PRIM SCH FIANKO
Central,Awutu Senya,JEI-KRODUA-PAPAASE,ANGLICAN PRIM SCH JEI-KRODUA
Central,Awutu Senya,KOJO AKWA(MFAAFU),METH CHURCH MFAAFU
Central,Awutu Senya,KROBONSHIE-BONSUOKO,DA PRIM SCH BONSUOKO SENYA
Central,Awutu Senya,KWEKU ANSAH - AHINTIA,DA PRIM SCH AHINTIA (A)
Central,Awutu Senya,KYENKYENSO-KORLE-BU,LION HSE KORLE- BU SENYA
Central,Awutu Senya,MFADWEN-POBEE-AYIRESU,CHURCH OF LIGHT AKUBIRIFA “A” (A)
Central,Awutu Senya,NDADITO-ANOCHIE,CATH PRIM SCH NDADITO SENYA
Central,Awutu Senya,NYARKOKWAA,DA PRIM SCH NYARKOKWAA
Central,Awutu Senya,OBODAM-OBAAKWAA,COUNCIL OFFICES OBAAKWAA SENYA
Central,Awutu Senya,OBRACHIRE,DA JHS OBRACHIRE (A)
Central,Awutu Senya,ODOMASE - NKWANTA,OBUASI HSE ODUMSE-NKWANTA SENYA
Central,Awutu Senya,OFADAA-OFASO,METH PRIM SCH OFADAA
Central,Awutu Senya,SIMPAPEBISO,A M E ZION CHURCH SIMPAPEBISO SENYA (A)
Central,Cape Coast,3RDRIDGE/ NKANFOA,3RDRIDGE/ NKANFOA (A)
Central,Cape Coast,ABAKAM/ AHENEBOBOI,C P B DUAKOR
Central,Cape Coast,ABOOM WELLS,METH.PRIM.’B’ SCH.ABOOM
Central,Cape Coast,ABOOM/MASTER SAM,A M E ZION SCH.ABOOM
Central,Cape Coast,ADISADEL,MAXWELL RABB SCH.ADISADEL
Central,Cape Coast,AKYIM,ST.MICHAEL’S SCHOOL
Central,Cape Coast,AMANFUL EAST,METHODIST CHURCH AMANFUL
Central,Cape Coast,AMANFUL WEST,CATH.PRIM.SCH.AMANFUL
Central,Cape Coast,ANKAFUL,R/C CHURCH ANKAFUL (A)
Central,Cape Coast,ANOKYIN/ FAWOHODZI,TOWN HALL (A)
Central,Cape Coast,ASIKAFOAMBATEM/ ANTEM,M A PRI. SHOOL ANTEM (A)
Central,Cape Coast,BAKAANO,PHILLIP QUACOE BOYS SCHOOL
Central,Cape Coast,BLACK STAR,METH. JHS ELMINA ROAD
Central,Cape Coast,BROFOYEDUR,CATH. JHS SCH.AMANFUL
Central,Cape Coast,CHAPEL SQUARE/ VICTORIA,NEIGHBOURHOOD CENTRE
Central,Cape Coast,EDUBONKO/ AMISSANO,M A PRI. SCH. EBUBONKO (A)
Central,Cape Coast,EFUTU/ MAMPONG,M A PRI.SCH EFFUTU (A)
Central,Cape Coast,EKON ANAAFO,JHS SCH.EKON (A)
Central,Cape Coast,EKON ETSIFI,M.A.PRI.SCH.EKON (A)
Central,Cape Coast,ENYITSIWDO,BAR ITALIA
Central,Cape Coast,ESSUEKYIR,M A PRI.SCH.ESSUEKYIR (A)
Central,Cape Coast,ETSIFI/EYIFUA,AHMADIYYA PRI.SCH.ABURA (A)
Central,Cape Coast,GEGEM,TWI NDZI TWI HSE.GEGEM
Central,Cape Coast,GYEGYEANO,M D C C GYEGYEANO (A)
Central,Cape Coast,KADADWEN,KADADWEN COMMON GROUNDS
Central,Cape Coast,KAKOMDDO,M A PRI. SCH. KAKAMDO (A)
